kode_rs,tanggal_registrasi,nama_rs,jenis_rs,kelas_rs,direktur,alamat,penyelenggara,kabupaten/kota,kode_pos,telepon,fax,tanggal_update
3314090,01/01/2014,RS Umum PKU Muhammadiyah Sragen,RSU,D,dr. Indra Agus Setiawan,"Jl. Raya Sragen - Solo Km.8, Masaran, Sragen",Swasta/Lainnya,Sragen,57282,0271---644370,0271---644370,10/08/2018
6473043,28/01/2016,RS Umum Pertamedika Tarakan,RSU,D,"drg. Ary Setyo Nugroho, MPH","Jl. Mulawarman RT 05 No 14 KAP Kecamatan Tarakan Barat, Tarakan, Kalimantan Utar",Perusahaan,Kota Tarakan,77111,0551-31665,0551-51899,10/08/2018
5371052,14/03/2014,RS Santo Carrolus Boromeus,RSU,C,Dr. Herly Soedarmadji,"Jl.HR Koroh, KM.08.Bello Kupang",Organisasi Katholik,Kota Kupang,85261,0380-8438504,-,10/08/2018
3578777,10/08/2018,RS Universitas Airlangga,RSU,B,"Prof. Dr.dr. Nasronudin, Sp. PD., K-PTI,","Kampus C Universitas Airlangga, Mulyorejo, Surabaya",Kementerian Lain,Kota Surabaya,60115,031-5916290,031-5916291,10/08/2018
3375073,14/11/2012,RS Umum H. A. Zaky Djunaid,RSU,D,"dr.Emy Widyarti, M.P.H",Jl.Pelita II Kel. Buaran Kec. Pekalongan Selatan Pekalongan,Swasta/Lainnya,Kota Pekalongan,51171,(0285)-436325,(0285)-436326,10/08/2018
3209053,12/09/2013,RS Ibu dan Anak Khalishah,RSIA,C,"dr. Jenny Hendrajani, K",Jl. Dr. Setia Budi No.8 Desa Pegagan Palimanan,Swasta/Lainnya,Cirebon,45611,0231-342440,0231-343362,10/08/2018
7371403,18/03/2016,RS Mitra Husada,RSU,C,"Dr. Trining Dyah, Sp.THT-KL",Jl. Gunung Merapi No. 220,Swasta/Lainnya,Kota Makassar,90114,"0411-3619066,",0411-3621693,10/08/2018
3578781,19/11/2012,RS Umum Royal Surabaya,RSU,C,"Henny Poeri Margastuti, drg, MARS",JL. RUNGKUT INDUSTRI I/1 SURABAYA,Swasta/Lainnya,Kota Surabaya,60293,031-8476111,031-8476211,10/08/2018
7271130,10/04/2014,RS Ibu dan Anak Nasana Pura,RSIA,C,"dr. Jimmy H. Sampeliling, Sp.PD","Jl. Jend. H. M. Soeharto no. 10, Petobo",Swasta/Lainnya,Kota Palu,94232,0451-488122,0451-483065,10/08/2018
1275998,10/12/2011,RS Ibu dan Anak Stella Maris,RSIA,C,"Dr. Iskandar Candra, M.Kes",Jl Samanhudi No.20,Perusahaan,Kota Medan,20146,061-4158383,061-4157088,10/08/2018
7322003,16/06/2014,RS Umum Hikmah Masamba,RSU,C,Dr. H. ANDI MUHAMMAD NASRUM,"Jln. Ir. Soekarno, Kel. Kappuna Kec. Masamba",Swasta/Lainnya,Luwu Utara,92961,0473-21021,0473-21021,10/08/2018
3374365,05/08/2014,RS Umum Hermina Banyumanik Semarang,RSU,C,"dr. Asmi Justina Wismaningrum, MM","Jln. Jenderal Polisi Anton Soedjarwo No.195 A, Banyumanik",Perusahaan,Kota Semarang,50263,024-76488989,024-76479080,10/08/2018
3674016,23/04/2015,RS Insan Permata,RSU,C,"dr. Hj. R.Mela Roselawaty, MARS",Jl. Bhayangkara 1 No. 68,Swasta/Lainnya,Kota Tangerang Selatan,15324,021-53121344,0215396733,10/08/2018
3404193,13/11/2015,RS Umum Hermina Yogya,RSU,C,"dr. Lina Zubaidah H, MARS","Jl Mataram RT 05 RW 50, Gondangan, Ringinsari, Maguwoharjo, Depok, Kab. Sleman,",Perusahaan,Sleman,55282,02742800808,02742800909,10/08/2018
3306109,02/02/2016,RS Umum Islam Purworejo,RSU,D,"dr. Ulfah Hidayah, M.Kes",Jl. Magelang km.2 Purworejo,Organisasi Islam,Purworejo,54181,0275325570,0275325570,10/08/2018
3671216,22/07/2016,RS Rumah Indonesia Sehat,RSU,C,dr. Jacquelyn Anita E. Tasik,Jl. Lengkong Gudang Timur Raya No. 777BSD - Tangerang Selatan,Swasta/Lainnya,Kota Tangerang Selatan,15321,(021)-29660950,(021)-29660954,10/08/2018
3217006,27/12/2016,RS Umum IMC,RSU,D,dr. Hj. Lia Nurliana Sukandar,Jl. Raya Cimareme RT. 01 RW. 02 Ds Cimareme Kec Ngamprah Kab Bandung Barat,Perusahaan,Bandung Barat,40552,0226620923,-,10/08/2018
3325039,31/05/2017,RS Umum Daerah Limpung,RSU,D,"dr. Any Rusydiani, M.Kes",JALAN DR SOETOMO NO 17 A LIMPUNG 51271,Pemkab,Batang,51271,0285-4468362,-,10/08/2018
7271133,06/03/2018,RS Umum Tadulako Palu,RSU,C,"Dr. dr. Ketut Suarayasa, M.Kes",JL Soekarno Hatta Kilometer 9 Kampus Bumi Tadulako,Kementerian Lain,Kota Palu,94118,085394097400,-,10/08/2018
